R02115,C00162,C01958,?
R02118,C00015,C00029,19.0,#
R02118,C00371,C03423,-19.0,#
R02119,C00015,C00190,21.2,#
R02119,C00371,C03300,-21.2,#
R02120,C00089,C00095,247.3,#
R02122,C00053,C00054,?
R02122,C17141,C17142,?
R02123,C00376,C00777,-38.4,#
R02124,C00376,C00473,-11.4,#
R02125,C00376,C00777,-171.8,#
R02126,C00376,C02110,7.7,#
R02127,C00376,C05916,?
R02128,C00376,C05917,?
R02129,C00376,C05918,-45.2,#
R02132,C00378,C02892,-225.64,*
R02133,C00378,C04294,14.2,*
R02133,C00378,C01279,14.2,*
R02134,C00002,C00008,-5.72,*
R02134,C00378,C01081,-5.72,*
R02135,C00378,C01081,20.75,*
R02136,C00002,C00008,-22.5,#
R02136,C00379,C02895,-22.5,#
R02137,C00380,C00475,-1.6,#
R02137,C00121,C00475,-1.6,#
R02138,C00010,C00154,5.6,#
R02138,C00381,C02536,-5.6,#
R02139,C00813,C15607,41.8,#
R02141,C00385,C05515,4.9,#
R02142,C00385,C00655,-22.1,#
R02143,C00385,C01762,2.2,#
R02143,C00121,C01762,2.2,#
R02144,C00019,C00021,78.88,*
R02144,C00386,C01262,78.88,*
R02145,C00387,C01762,12.96,*
R02147,C00242,C00387,-11.3,#
R02148,C00387,C06193,21.92,*
R02150,C00388,C05130,-94.0,#
R02152,C00010,C00024,20.7,#
R02152,C00388,C05135,-20.7,#
R02155,C00019,C00021,44.42,*
R02155,C00388,C05127,44.42,*
R02156,C00389,C04524,-587.34,*
R02157,C00019,C00021,30.4,*
R02157,C00389,C04443,30.4,*
R02158,C00015,C00029,58.08,*
R02158,C00389,C05623,-58.08,*
R02159,C00053,C00054,-272.93,*
R02159,C00389,C00616,-272.93,*
R02160,C00389,C01617,241.78,*
R02161,C00390,C00399,101.68,*
R02163,C00003,C00004,84.7,#
R02164,C00042,C00122,-21.5,#
R02166,C00390,C00399,?
R02167,C00392,C00644,10.9,#
R02168,C00092,C00689,-17.2,#
R02168,C00035,C00394,17.2,#
R02170,C00060,C00395,?
R02170,C00395,C02954,?
R02171,C00117,C03536,11.7,#
R02171,C00396,C03536,11.7,#
R02172,C00396,C03169,-3.5,#
R02172,C00121,C03169,-3.5,#
R02173,C00398,C00637,-94.4,#
R02174,C00019,C00021,58.84,*
R02174,C00398,C06213,58.84,*
R02175,C00019,C00021,?
R02175,C05805,C17568,?
R02177,C00400,C00843,7.3,#
R02178,C00400,C02904,-404.7,#
R02179,C00015,C00029,11.5,#
R02179,C00400,C03962,-11.5,#
R02180,C00053,C00054,?
R02180,C00401,C00634,?
R02181,C00053,C00054,?
R02181,C00401,C00635,?
R02182,C00060,C06380,?
R02182,C00402,C06380,?
R02183,C00015,C00203,?
R02184,C00002,C00008,872.2,#
R02185,C00031,C00092,-889.5,#
R02186,C00110,C00621,-871.8,#
R02187,C00221,C01172,-889.5,#
R02188,C00197,C00236,-853.7,#
R02189,C00267,C00668,-889.5,#
R02190,C00405,C05226,?
R02191,C00010,C00024,?
R02191,C00405,C03135,?
R02192,C00405,C06378,?
R02192,C00060,C06378,?
R02193,C00010,C00406,-4.8,#
R02193,C00406,C02666,4.8,#
R02194,C00010,C00406,-9.5,#
R02194,C00406,C01494,9.5,#
R02195,C00010,C00406,-19.6,#
R02195,C00296,C02572,19.6,#
R02196,C00407,C00671,33.3,#
R02197,C00407,C00671,-100.2,#
R02199,C00025,C00026,4.7,#
R02199,C00407,C00671,-4.7,#
R02200,C00141,C00183,-7.9,#
R02200,C00407,C00671,-7.9,#
R02201,C00408,C04092,22.3,#
R02203,C00408,C04092,23.3,#
R02204,C00408,C00450,-82.3,#
R02205,C00408,C00450,34.1,#
R02206,C00408,C00450,?
R02207,C00410,C04042,-62.98,*
R02208,C00410,C03681,-59.37,*
R02209,C00410,C04042,-66.39,*
R02210,C00410,C03027,-459.52,*
R02211,C00410,C01176,?
R02212,C00410,C03027,?
R02213,C00410,C03205,?
R02214,C00410,C03747,?
R02215,C00410,C05479,?
R02216,C00410,C01953,-48.73,*
R02218,C00410,C05498,-488.58,*
R02219,C00410,C05479,-59.37,*
R02220,C00010,C00411,-11.1,#
R02220,C00411,C05610,11.1,#
R02221,C00010,C00411,-6.7,#
R02221,C00411,C00482,6.7,#
R02222,C00412,C00510,?
R02223,C00010,C00412,68.4,#
R02224,C00010,C00412,70.3,#
R02225,C00002,C00008,2.2,#
R02225,C00413,C01138,2.2,#
R02226,C00413,C03462,212.3,*
R02227,C00002,C00008,2.3,#
R02227,C00413,C03731,2.3,#
R02228,C00413,C01138,28.6,#
R02229,C00414,C00854,-8.6,#
R02231,C00414,C01880,-361.8,#
R02232,C00024,C04316,10.9,#
R02232,C00414,C04316,10.9,#
R02233,C00414,C00571,117.5,#
R02234,C00414,C02395,?
R02235,C00415,C00504,19.6,#
R02236,C00415,C00504,20.6,#
R02237,C00025,C00415,-1.43,*
R02237,C00415,C00921,1.43,*
R02238,C00058,C03204,-14.1,#
R02238,C00415,C03204,-14.1,#
R02239,C00416,C00641,?
R02240,C00002,C00008,?
R02240,C00416,C00641,?
R02241,C00010,C00040,?
R02241,C00416,C00681,?
R02242,C00010,C00040,?
R02242,C00416,C03974,?
R02243,C00417,C00490,-17.0,#
R02244,C00417,C02341,-3.7,#
R02245,C00002,C00008,-13.5,#
R02245,C00418,C01107,-13.5,#
R02246,C00418,C00772,89.9,#
R02247,C00418,C00772,90.8,#
R02248,C00419,C03463,?
R02249,C00419,C03475,?
R02250,C00422,C00641,?
R02250,C00162,C00422,?
R02251,C00010,C00040,?
R02251,C00422,C00641,?
R02252,C00423,C05629,-57.6,#
R02253,C00423,C00811,-437.7,#
R02254,C00423,C01772,-437.7,#
R02255,C00010,C00540,-3.9,#
R02255,C00423,C00540,-3.9,#
R02256,C00015,C00029,-6.2,#
R02256,C00423,C04164,6.2,#
R02257,C00424,C00583,-32.5,#
R02258,C00424,C02917,-30.3,#
R02259,C00424,C00583,-33.5,#
R02260,C00424,C00546,11.7,#
R02261,C00022,C03979,-18.0,#
R02261,C00424,C03979,-18.0,#
R02262,C00111,C01099,-19.8,#
R02262,C00424,C01099,-19.8,#
R02263,C00111,C01131,-6.4,#
R02263,C00424,C01131,-6.4,#
R02264,C00427,C00639,?
R02265,C00427,C00584,-64.19,*
R02266,C00427,C00696,-64.76,*
R02267,C00427,C01312,-95.87,*
R02268,C00427,C02198,22.44,*
R02269,C00429,C02642,-7.9,#
R02271,C00022,C00041,0.6,#
R02271,C00430,C02800,0.6,#
R02272,C00430,C03741,7.5,#
R02273,C00431,C00990,11.1,#
R02274,C00025,C00026,0.1,#
R02274,C00431,C03273,-0.1,#
R02276,C00033,C03087,7.6,#
R02276,C00431,C03087,7.6,#
R02277,C01450,C01612,?
R02278,C00433,C00684,34.1,#
R02279,C00433,C00679,53.3,#
R02280,C00433,C04282,-26.6,#
R02282,C00077,C00437,-3.1,#
R02282,C00025,C00624,3.1,#
R02283,C00025,C00026,11.0,#
R02283,C00437,C01250,-11.0,#
R02284,C00438,C03703,1.4,#
R02285,C00025,C00439,39.59,*
R02285,C00439,C00488,-39.59,*
R02286,C00439,C01045,-74.94,*
R02287,C00025,C00439,3.7,#
R02287,C00101,C00664,-3.7,#
R02288,C00439,C03680,-27.91,*
R02289,C00101,C00440,34.43,*
R02289,C06020,C06021,34.43,*
R02289,C00440,C06020,-34.43,*
R02291,C00441,C03082,-14.4,#
R02293,C00022,C00041,19.8,#
R02293,C00441,C03283,-19.8,#
R02294,C00153,C03150,15.2,#
R02295,C00253,C05841,-4.2,#
R02296,C00380,C00475,-14.7,#
R02297,C00385,C01762,-10.9,#
R02298,C00396,C03169,-16.5,#
R02300,C00445,C03479,111.01,*
R02301,C00445,C03479,137.48,*
R02302,C00445,C00664,123.54,*
R02303,C00002,C00008,2.6,#
R02303,C00448,C03115,2.6,#
R02305,C00448,C01841,?
R02306,C00448,C01860,-307.2,#
R02307,C00448,C02004,-200.17,*
R02310,C00448,C06111,8.6,#
R02311,C00448,C06394,-351.8,#
R02313,C00025,C00449,-36.3,#
R02313,C00449,C04076,36.3,#
R02315,C00025,C00449,-37.2,#
R02315,C00449,C04076,37.2,#
R02317,C00450,C04076,-11.7,#
R02318,C00451,C04617,0.0,#
R02319,C00201,C00454,?
R02320,C00022,C00074,?
R02320,C00201,C00454,?
R02321,C00239,C00881,?
R02321,C00201,C00454,?
R02322,C00455,C01185,5.0,#
R02323,C00455,C03150,5.6,#
R02324,C00002,C00008,-32.0,#
R02324,C00455,C03150,32.0,#
R02325,C00458,C00460,-24.7,#
R02326,C00002,C00008,4.3,#
R02326,C00458,C00705,-4.3,#
R02327,C00105,C00299,20.8,#
R02327,C00458,C00705,-20.8,#
R02328,C00103,C00842,-2.0,#
R02329,C00446,C02097,-8.1,#
R02330,C00460,C01346,-28.2,#
R02331,C00002,C00008,1.8,#
R02331,C00460,C01346,-1.8,#
R02332,C00105,C00299,18.3,#
R02332,C00460,C01346,-18.3,#
R02333,C00033,C00461,?
R02333,C00461,C00734,?
R02335,C00015,C00043,-96.6,#
R02336,C00160,C01812,?
R02337,C00226,C01872,?
R02338,C00463,C03574,-339.5,#
R02339,C00463,C05658,-454.5,#
R02340,C00118,C03506,-19.2,#
R02340,C00463,C03506,-19.2,#
R02341,C00121,C15586,-2.3,#
R02341,C15586,C15587,2.3,#
R02343,C00466,C00741,20.6,#
R02344,C00466,C03046,-20.6,#
R02345,C00117,C04359,1.8,#
R02345,C00084,C00466,-1.8,#
R02347,C00468,C02537,-48.03,*
R02349,C00468,C02537,-51.44,*
R02350,C00053,C00054,-272.35,*
R02350,C00468,C02538,-272.35,*
R02351,C00468,C05297,?
R02351,C00058,C05297,?
R02352,C00468,C00951,-5.0,#
R02353,C00468,C00951,-5.9,#
R02354,C00468,C05298,-441.7,#
R02355,C00468,C05298,-442.6,#
R02356,C00468,C05300,-408.8,#
R02358,C00015,C00167,60.9,#
R02358,C00468,C11133,-60.9,#
R02359,C00469,C01537,410.04,*
R02360,C00470,C02273,-1130.8,#
R02360,C00470,C00470,-1130.8,#
R02361,C00470,C00470,-1816.48,*
R02361,C00470,C06118,-1816.48,*
R02362,C00132,C00714,?
R02362,C00470,C00714,?
R02363,C00472,C00530,277.6,#
R02365,C00185,C01093,?
R02366,C00010,C00040,?
R02366,C00473,C02075,?
R02367,C00010,C00154,42.3,#
R02367,C00473,C02588,-42.3,#
R02368,C00473,C02588,-20.2,#
R02368,C00249,C02588,-20.2,#
R02369,C00473,C00899,-13.1,#
R02370,C00475,C05822,21.2,#
R02371,C00055,C00475,15.5,#
R02371,C00458,C00705,-15.5,#
R02372,C00055,C00475,13.0,#
R02372,C00460,C01346,-13.0,#
R02373,C00477,C02513,-110.69,*
R02374,C00477,C02633,?
R02375,C00010,C00154,-26.53,*
R02375,C00477,C02681,26.53,*
R02376,C00479,C00583,37.3,#
R02377,C00479,C05979,-26.0,#
R02378,C00481,C01162,?
R02378,C00065,C01162,?
R02379,C00019,C00021,26.8,*
R02379,C00482,C05619,-26.8,*
R02380,C00015,C00029,-6.4,#
R02380,C00482,C01175,6.4,#
R02381,C00114,C00933,-4.34,*
R02381,C00482,C00933,-4.34,*
R02382,C00483,C03765,-94.4,#
R02383,C00483,C03758,-442.4,#
R02384,C00019,C00021,58.84,*
R02384,C00483,C02442,58.84,*
R02385,C00010,C00406,26.4,#
R02385,C00483,C02717,-26.4,#
R02387,C00010,C00024,17.3,#
R02387,C00292,C07565,-17.3,#
R02388,C00015,C00029,39.6,#
R02388,C00292,C03142,-39.6,#
R02389,C00015,C00167,0.8,#
R02389,C00486,C05787,-0.8,#
R02391,C00486,C00500,-103.2,#
R02393,C00486,C00500,-102.3,#
R02394,C00486,C00500,-666.4,#
R02395,C00487,C02636,67.39,*
R02396,C00010,C00024,2.58,*
R02396,C00487,C02571,-2.58,*
R02397,C00487,C01181,455.07,*
R02398,C00487,C02224,-42.75,*
R02401,C00489,C03273,38.1,#
R02402,C00010,C00527,-5.1,#
R02402,C00489,C00527,-5.1,#
R02404,C00490,C00531,-5.1,#
R02404,C00010,C00531,-5.1,#
R02405,C00490,C00531,-2.6,#
R02405,C00010,C00531,-2.6,#
R02406,C00490,C00531,-8.8,#
R02406,C00010,C00531,-8.8,#
R02407,C00042,C00091,3.2,#
R02407,C00490,C00531,-3.2,#
R02408,C00022,C00491,-35.6,#
R02408,C00491,C01962,35.6,#
R02409,C00097,C00491,2.67,*
R02409,C00491,C05824,-2.67,*
R02409,C00059,C05824,-2.67,*
R02410,C00095,C00492,13.0,#
R02410,C00492,C05402,-13.0,#
R02411,C00137,C01235,5.5,#
R02411,C00089,C00492,-5.5,#
R02412,C00002,C00008,-5.2,#
R02412,C00493,C03175,-5.2,#
R02413,C00493,C02637,78.0,#
R02415,C00493,C02637,18.0,#
R02416,C00010,C00223,-1.8,#
R02416,C00493,C02947,1.8,#
R02416,C00223,C02947,1.8,#
R02417,C01448,C15504,?
R02419,C00497,C01384,18.9,#
R02420,C00008,C00498,?
R02421,C00008,C00498,-252.8,#
R02422,C00086,C00499,-1.5,#
R02422,C00499,C00603,1.5,#
R02423,C00499,C02091,6.6,#
R02425,C00499,C02350,53.4,#
R02426,C00501,C01219,-56.6,#
R02427,C00502,C02266,19.3,#
R02428,C00502,C02753,21.1,#
R02429,C00502,C03826,-42.0,#
R02430,C00002,C00008,-12.4,#
R02430,C00503,C03494,-12.4,#
R02433,C00025,C00026,11.14,*
R02433,C00506,C05528,-11.14,*
R02434,C00506,C00606,477.17,*
R02436,C00389,C01750,-39.88,*
R02436,C00507,C01750,-39.88,*
R02437,C00507,C00861,0.2,#
R02438,C00507,C02431,1.9,#
R02439,C00002,C00008,-12.3,#
R02439,C00508,C01101,-12.3,#
R02441,C00508,C00532,-19.8,#
R02442,C00509,C05631,-443.3,#
R02444,C00509,C00974,-460.4,#
R02445,C00509,C01477,-386.96,*
R02446,C00509,C06561,241.45,*
R02447,C00010,C00083,75.9,*
R02447,C00010,C00512,75.9,*
R02449,C00512,C05195,-443.5,#
R02450,C00010,C00512,-24.6,#
R02450,C00512,C02137,24.6,#
R02451,C00002,C00008,-58.6,#
R02451,C00512,C06322,-58.6,#
R02452,C00010,C00512,22.7,#
R02452,C00037,C01586,-22.7,#
R02452,C00512,C01586,-22.7,#
R02453,C00010,C00512,22.9,#
R02453,C00108,C03141,-22.9,#
R02454,C00514,C00905,14.1,#
R02455,C00514,C02024,13.5,#
R02456,C00514,C02024,14.5,#
R02457,C00515,C01110,-100.8,#
R02458,C00086,C00792,58.8,#
R02458,C00515,C00792,58.8,#
R02459,C00161,C00405,?
R02459,C00515,C01110,?
R02461,C00515,C03943,4.2,#
R02462,C00517,C00823,-23.1,#
R02463,C00517,C06123,64.2,#
R02464,C00346,C01120,0.0,#
R02464,C00517,C01120,0.0,#
R02465,C00518,C04794,?
R02466,C00519,C00606,61.27,*
R02467,C00519,C01678,26.91,*
R02468,C00521,C00964,-409.5,#
R02469,C00521,C01123,-409.5,#
R02470,C00521,C02452,-396.2,#
R02471,C00522,C01053,19.2,#
R02472,C00522,C00966,20.6,#
R02473,C00099,C00864,-41.4,#
R02473,C00522,C00864,-41.4,#
R02474,C00099,C00864,-6.9,#
R02474,C00522,C00864,-6.9,#
R02476,C00523,C00674,48.73,*
R02477,C00523,C00674,52.14,*
R02478,C00015,C00167,?
R02478,C00523,C11135,?
R02480,C00032,C00524,?
R02480,C00524,C02248,?
R02481,C00010,C00024,21.9,#
R02481,C00525,C03137,-21.9,#
R02482,C00010,C00083,23.5,#
R02482,C00525,C03414,-23.5,#
R02484,C00106,C00526,-2.5,#
R02485,C00526,C00881,22.5,#
R02486,C00106,C00526,543.0,#
R02486,C00526,C02674,-543.0,#
R02487,C00527,C00877,27.6,#
R02488,C00527,C00877,?
R02489,C00530,C00628,11.1,#
R02490,C00531,C00904,-4.5,#
R02491,C00531,C01011,-4.5,#
R02492,C00533,C00887,-290.6,#
R02493,C00002,C00008,-12.8,#
R02493,C00534,C00647,-12.8,#
R02494,C00534,C00647,13.6,#
R02497,C00535,C03917,-60.99,*
R02498,C00535,C05293,-60.99,*
R02499,C00535,C04295,-8.0,#
R02501,C00535,C05294,?
R02502,C00015,C00167,14.1,#
R02502,C00535,C11134,-14.1,#
R02503,C00535,C05291,?
R02505,C00010,C00083,172.3,#
R02505,C00010,C00540,172.3,#
R02505,C00540,C01745,-172.3,#
R02506,C00010,C00540,-11.0,#
R02506,C00540,C00903,11.0,#
R02508,C00042,C01118,60.1,#
R02508,C00097,C00542,-60.1,#
R02508,C00542,C01118,60.1,#
R02509,C00058,C03134,2.4,#
R02509,C00543,C03134,2.4,#
R02511,C00543,C00565,?
R02511,C00067,C00565,?
R02512,C00067,C01104,189.7,#
R02512,C00543,C01104,189.7,#
R02513,C00327,C03626,13.8,#
R02513,C00543,C03626,13.8,#
R02514,C00544,C00642,442.4,#
R02515,C00544,C05593,442.4,#
R02516,C00544,C00642,443.3,#
R02517,C00544,C05593,443.3,#
R02519,C00544,C01036,-255.8,#
R02520,C00544,C05585,-389.4,#
R02521,C00544,C01179,548.2,#
R02522,C00545,C00684,-47.3,#
R02526,C00545,C01114,21.1,#
R02527,C00546,C00937,-17.9,#
R02528,C00546,C05235,-21.4,#
R02529,C00546,C01888,96.7,#
R02530,C00051,C03451,-23.5,#
R02530,C00546,C03451,-23.5,#
R02531,C00546,C05999,-17.9,#
R02532,C00547,C05577,-94.4,#
R02533,C00019,C00021,58.84,*
R02533,C00547,C00788,58.84,*
R02534,C00019,C00021,30.4,*
R02534,C00547,C05589,30.4,*
R02535,C00547,C03758,?
R02536,C00601,C07086,-35.4,#
R02537,C00601,C07086,-34.4,#
R02539,C00010,C00582,-11.1,#
R02539,C00582,C07086,11.1,#
R02540,C02505,C07086,-10.8,#
R02541,C00195,C00550,?
R02541,C00550,C00588,?
R02542,C00114,C00550,?
R02542,C00550,C02960,?
R02543,C00010,C00040,?
R02543,C00550,C03640,?
R02544,C00552,C00975,27.7,#
R02545,C00552,C03459,40.2,#
R02546,C00552,C00898,11.1,#
R02547,C00552,C03548,-14.5,#
R02548,C00553,C00843,7.3,#
R02549,C00334,C00555,47.5,#
R02550,C00556,C01455,373.1,#
R02551,C00037,C03710,380.46,*
R02551,C00556,C03710,380.46,*
R02552,C00123,C04335,382.72,*
R02552,C00556,C04335,382.72,*
R02553,C00557,C02020,-6.4,#
R02554,C00557,C02240,-360.7,#
R02555,C00558,C00817,-14.5,#
R02556,C00559,C05512,-20.5,#
R02557,C00147,C00559,-11.3,#
R02558,C00031,C00844,10.68,*
R02558,C00561,C00844,10.68,*
R02559,C00565,C01104,246.9,#
R02560,C00565,C01104,229.9,#
R02561,C00568,C02372,-453.5,#
R02562,C00568,C02372,-454.4,#
R02563,C00055,C00570,-229.69,*
R02563,C00065,C03872,229.69,*
R02563,C00570,C03872,229.69,*
R02564,C00571,C02824,-176.88,*
R02565,C00576,C00719,33.72,*
R02566,C00576,C00719,37.13,*
R02568,C00111,C01094,-28.9,#
R02568,C00577,C01094,-28.9,#
R02569,C00010,C00024,?
R02569,C00024,C16255,?
R02569,C15973,C16255,?
R02570,C00010,C00091,?
R02570,C00091,C16254,?
R02570,C15973,C16254,?
R02571,C00010,C00527,?
R02571,C06157,C15973,?
R02571,C00527,C06157,?
R02572,C00019,C00021,1.03,*
R02572,C00580,C01008,1.03,*
R02573,C00101,C00440,55.9,*
R02573,C00580,C01008,-55.9,*
R02574,C00511,C04022,-70.82,*
R02574,C00580,C04022,-70.82,*
R02575,C00002,C00008,-6.5,#
R02575,C00581,C03166,-6.5,#
R02576,C00010,C00582,19.5,#
R02576,C00064,C04148,-19.5,#
R02576,C00582,C04148,-19.5,#
R02577,C00583,C05999,26.2,#
R02580,C00584,C04707,20.6,#
R02581,C00584,C00639,-7.3,#
R02583,C00584,C05953,-31.1,#
R02584,C00002,C00008,?
R02584,C00585,C01167,?
R02585,C00585,C01167,?
R02586,C00053,C00054,?
R02586,C00585,C03721,?
R02587,C00586,C06369,14.2,#
R02588,C00586,C03573,?
R02588,C00069,C03573,?
R02589,C00587,C00628,-442.3,#
R02590,C05674,C06459,227.9,*
R02591,C00116,C00670,241.26,*
R02591,C00588,C00670,241.26,*
R02592,C05680,C06459,?
R02593,C00590,C02666,11.6,#
R02594,C00015,C00029,66.8,#
R02594,C00590,C00761,-66.8,#
R02595,C00590,C00761,-42.0,#
R02595,C00031,C00761,-42.0,#
R02597,C00591,C01200,?
R02598,C00591,C01064,?
R02598,C00055,C01064,?
R02599,C00591,C01064,?
R02600,C00593,C05123,-68.87,*
R02601,C00596,C03589,-0.6,#
R02602,C00596,C03453,16.0,#
R02603,C00042,C04479,52.4,#
R02603,C00596,C04479,52.4,#
R02604,C00058,C00682,40.0,#
R02604,C00596,C00682,40.0,#
R02605,C00596,C04075,?
R02606,C00180,C01273,50.0,#
R02606,C00596,C01273,50.0,#
R02609,C00599,C03091,-59.37,*
R02610,C00599,C03238,-59.37,*
R02611,C00601,C05853,-23.1,#
R02612,C00601,C05332,?
R02613,C00601,C05332,94.4,#
R02615,C00601,C02083,17.5,#
R02616,C00010,C00024,?
R02616,C00602,C03773,?
R02617,C00010,C00605,?
R02617,C00093,C00681,?
R02618,C00606,C05527,67.88,*
R02619,C00025,C00026,12.74,*
R02619,C00606,C05527,-12.74,*
R02620,C00010,C02843,?
R02620,C00609,C02843,?
R02621,C00613,C03022,?
R02622,C00614,C02583,?
R02623,C00019,C00021,?
R02623,C00614,C04142,?
R02624,C00132,C04142,?
R02624,C00614,C04142,?
R02625,C00002,C00008,?
R02625,C00615,C04261,?
R02626,C00002,C00008,?
R02626,C00615,C04262,?
R02627,C00019,C00021,?
R02627,C00615,C04087,?
R02628,C00022,C00074,?
R02628,C00615,C04261,?
R02630,C00159,C00275,?
R02630,C00615,C04261,?
R02631,C00329,C00352,?
R02631,C00615,C04261,?
R02632,C00053,C00054,-273.05,*
R02632,C00616,C01155,-273.05,*
R02633,C00053,C00054,-273.05,*
R02633,C00616,C01156,-273.05,*
R02634,C00617,C04037,3.5,#
R02636,C00617,C00935,-9.1,#
R02637,C00618,C04575,20.6,#
R02639,C00618,C04575,21.6,#
R02640,C00618,C00800,-20.6,#
R02642,C00619,C02797,?
R02643,C00619,C02940,?
R02644,C00619,C01034,-0.0,*
R02646,C00366,C05513,24.3,#
R02648,C03189,C03947,32.0,#
R02649,C00002,C00008,29.8,#
R02649,C00624,C04133,29.8,#
R02650,C00002,C00008,?
R02650,C00625,C00686,?
R02651,C00625,C03792,?
R02652,C00625,C03000,?
R02654,C00015,C00043,?
R02654,C01194,C01288,?
R02655,C00628,C05585,36.9,#
R02656,C00628,C02167,-255.8,#
R02657,C00628,C05585,170.3,#
R02658,C00002,C00008,-7.6,#
R02658,C01218,C06473,7.6,#
R02659,C06440,C06473,-109.16,*
R02661,C00630,C03460,?
R02662,C00010,C00630,?
R02662,C00630,C15977,?
R02662,C15973,C15977,?
R02664,C00002,C00008,-22.1,#
R02664,C00631,C01159,-22.1,#
R02665,C00632,C04409,-244.9,#
R02666,C00632,C04584,-217.16,*
R02667,C00019,C00021,20.41,*
R02667,C00632,C03986,20.41,*
R02668,C00041,C03227,54.0,#
R02668,C00632,C03227,54.0,#
R02669,C00632,C01987,-11.1,#
R02670,C00632,C05640,?
R02670,C00632,C05640,?
R02671,C00019,C00021,30.85,*
R02671,C00632,C05831,30.85,*
R02672,C00633,C03590,13.3,#
R02673,C00633,C03198,126.8,#
R02675,C00633,C01468,-130.3,#
R02676,C01326,C03742,-97.07,*
R02676,C00633,C03742,-97.07,*
R02677,C00020,C06192,29.8,#
R02677,C00636,C06192,29.8,#
R02678,C00637,C00954,-36.9,#
R02679,C00637,C00955,-23.1,#
R02680,C00637,C00955,-24.1,#
R02681,C00637,C00954,-170.4,#
R02682,C00469,C04202,?
R02682,C00638,C04202,?
R02683,C00639,C05960,20.6,#
R02684,C00639,C00696,7.3,#
R02685,C00640,C00658,?
R02687,C00641,C01885,?
R02687,C00162,C00641,?
R02688,C00641,C02112,?
R02688,C00162,C00641,?
R02689,C00015,C00029,?
R02689,C00641,C04046,?
R02691,C00015,C00052,?
R02691,C00641,C03692,?
R02692,C00641,C01885,?
R02692,C00187,C02530,?
R02693,C00641,C01885,?
R02693,C00370,C01958,?
R02694,C00010,C00605,?
R02694,C00422,C00641,?
R02695,C00642,C03765,36.9,#
R02697,C00642,C03765,36.0,#
R02698,C00642,C01161,-442.4,#
R02699,C00010,C05338,-9.6,#
R02699,C00642,C05338,-9.6,#
R02700,C00025,C00026,7.4,#
R02700,C00643,C05646,-7.4,#
R02701,C00643,C00780,-21.1,#
R02702,C00643,C05648,-326.9,#
R02703,C00644,C05345,11.3,#
R02704,C00392,C00644,?
R02704,C00615,C04261,?
R02705,C00002,C00008,-13.0,#
R02705,C00645,C04257,-13.0,#
R02706,C00645,C04257,13.4,#
R02707,C00015,C01170,23.2,#
R02707,C00645,C01170,23.2,#
R02708,C03742,C03766,426.77,*
R02709,C00015,C00029,11.7,*
R02709,C00650,C01855,-11.7,*
R02711,C00651,C01109,-22.2,#
R02712,C00651,C01109,12.3,#
R02713,C00651,C06035,-272.8,#
R02714,C00652,C00878,-21.1,#
R02715,C00652,C06316,-9.45,*
R02716,C00015,C00029,?
R02716,C00653,C04429,?
R02717,C00015,C00043,?
R02717,C00653,C04667,?
R02718,C00133,C04260,?
R02718,C00653,C04260,?
R02719,C00655,C01762,-12.0,#
R02720,C00655,C00700,39.6,#
R02722,C00065,C00078,-30.5,#
R02722,C00118,C03506,30.5,#
R02722,C00078,C03506,30.5,#
R02723,C00187,C05502,?
R02724,C00187,C01953,?
R02724,C00187,C02373,?
R02725,C00280,C05284,?
R02727,C00031,C01083,-4.9,#
R02728,C00663,C01172,-7.4,#
R02729,C00101,C00664,4.7,#
R02729,C00037,C02718,-4.7,#
R02730,C00665,C03267,-9.4,#
R02731,C00665,C05345,-31.9,#
R02732,C00002,C00008,5.5,#
R02732,C00665,C05345,-5.5,#
R02733,C00033,C04390,7.4,#
R02733,C00666,C04390,7.4,#
R02734,C00042,C04421,-8.0,#
R02734,C00666,C04421,-8.0,#
R02735,C00666,C00680,-1.7,#
R02736,C00005,C00006,2.3,#
R02736,C01172,C01236,-2.3,#
R02737,C00015,C00029,15.2,#
R02737,C00668,C00689,-15.2,#
R02737,C00029,C00689,-15.2,#
R02738,C00615,C04261,?
R02738,C00031,C00668,?
R02739,C00668,C01172,?
R02740,C00668,C05345,2.5,#
R02741,C00099,C04544,-22.6,#
R02741,C00669,C04544,-22.6,#
R02742,C00669,C03646,17.7,#
R02743,C00097,C00669,14.5,#
R02743,C00669,C01879,-14.5,#
R02744,C00670,C04233,?
R02744,C00060,C04233,?
R02745,C00670,C04517,?
R02746,C00162,C04230,?
R02746,C00670,C04230,?
R02747,C00162,C04233,?
R02747,C00670,C04233,?
R02748,C00262,C05512,-9.8,#
R02749,C00672,C00673,-29.1,#
R02750,C00002,C00008,-33.2,#
R02750,C00673,C01801,33.2,#
R02751,C00675,C02269,?
R02752,C00679,C00818,42.0,#
R02754,C00022,C00679,-21.8,#
R02754,C00679,C01146,21.8,#
R02755,C00680,C03871,32.3,#
R02756,C00681,C03372,?
R02757,C00002,C00008,?
R02757,C00681,C01885,?
R02758,C00002,C00008,?
R02758,C02112,C03974,?
R02760,C00010,C00605,?
R02760,C00416,C00681,?
R02762,C00682,C02501,-38.2,#
R02763,C00682,C04480,14.7,#
R02764,C00010,C00683,29.3,#
R02764,C00683,C02170,-29.3,#
R02765,C00683,C01213,-0.0,#
R02766,C00685,C01271,?
R02767,C00685,C01271,?
R02768,C00173,C00229,?
R02769,C00686,C01200,?
